230,11,511,517,59,154,0,0
231,0,207,495,41,111,0,0
231,1,393,502,43,99,0,0
231,2,299,584,70,171,0,0
231,3,1297,537,51,154,0,0
231,4,1251,545,48,153,0,0
231,5,1133,506,37,115,0,0
231,6,1015,541,62,172,0,0
231,7,555,512,48,150,0,0
231,8,1179,490,42,125,0,0
231,9,631,572,77,147,0,0
231,10,754,602,73,199,0,0
231,11,509,518,60,154,0,0
232,0,207,495,40,112,0,0
232,1,392,501,43,101,0,0
232,2,299,583,71,173,0,0
232,3,1297,537,52,154,0,0
232,4,1251,546,48,152,0,0
232,5,1132,505,38,118,0,0
232,6,1016,544,63,173,0,0
232,7,554,512,46,150,0,0
232,8,1179,490,42,125,0,0
232,9,635,575,65,144,0,0
232,10,752,600,74,197,0,0
232,11,510,520,57,150,0,0
233,0,206,495,39,110,0,0
233,1,391,500,43,99,0,0
233,2,299,584,74,170,0,0
233,3,1297,538,52,153,0,0
233,4,1251,546,48,152,0,0
233,5,1131,504,38,120,0,0
233,6,1019,544,63,178,0,0
233,7,552,510,46,154,0,0
233,8,1179,490,42,125,0,0
233,9,636,574,59,144,0,0
233,10,747,598,80,197,0,0
233,11,511,524,55,147,0,0
234,0,205,494,40,110,0,0
234,1,390,499,43,98,0,0
234,2,298,585,77,169,0,0
234,3,1296,537,53,154,0,0
234,4,1251,547,48,151,0,0
234,5,1131,503,38,120,0,0
234,6,1027,542,63,177,0,0
234,7,551,511,44,151,0,0
234,8,1179,490,42,126,0,0
234,9,635,573,51,145,0,0
234,10,744,597,78,185,0,0
234,11,512,523,53,147,0,0
235,0,204,494,42,110,0,0
235,1,389,499,43,98,0,0
235,2,298,585,77,167,0,0
235,3,1297,536,52,155,0,0
235,4,1251,547,48,151,0,0
235,5,1131,503,38,121,0,0
235,6,1033,545,68,177,0,0
235,7,549,510,44,152,0,0
235,8,1179,490,42,126,0,0
235,9,633,570,51,147,0,0
235,10,741,600,80,180,0,0
235,11,507,522,56,147,0,0
236,0,203,494,42,110,0,0
236,1,389,499,42,98,0,0
236,2,296,585,79,167,0,0
236,3,1297,536,52,155,0,0
236,4,1251,547,47,151,0,0
236,5,1130,504,40,120,0,0
236,6,1035,545,73,179,0,0
236,7,547,509,44,150,0,0
236,8,1179,490,42,125,0,0
236,9,631,568,49,146,0,0
236,10,740,599,88,186,0,0
236,11,505,521,55,145,0,0
237,0,202,494,42,110,0,0
237,1,388,499,42,99,0,0
237,2,297,585,78,167,0,0
237,3,1297,536,52,155,0,0
237,4,1251,546,48,152,0,0
237,5,1129,505,42,120,0,0
237,6,1035,545,79,182,0,0
237,7,546,510,43,149,0,0
237,8,1179,490,42,125,0,0
237,9,628,567,49,150,0,0
237,10,740,596,76,186,0,0
238,0,200,494,44,108,0,0
238,1,387,499,42,100,0,0
238,2,296,585,79,170,0,0
238,3,1297,536,52,155,0,0
238,4,1251,546,47,152,0,0
238,5,1129,505,42,121,0,0
238,6,1036,547,82,185,0,0
238,7,545,510,42,151,0,0
238,8,1179,490,42,125,0,0
238,9,626,564,48,154,0,0
238,10,737,596,76,189,0,0
239,0,199,494,45,108,0,0
239,1,386,499,42,98,0,0
239,2,296,585,79,164,0,0
239,3,1297,536,52,155,0,0
239,4,1251,546,47,152,0,0
239,5,1129,507,41,120,0,0
239,6,1036,548,85,187,0,0
239,7,543,510,43,150,0,0
239,8,1179,490,42,125,0,0
239,9,624,563,49,155,0,0
239,10,734,596,76,188,0,0
240,0,198,493,45,108,0,0
240,1,386,499,41,97,0,0
240,2,293,584,79,159,0,0
240,3,1298,537,51,154,0,0
240,4,1251,547,48,151,0,0
240,5,1129,506,41,121,0,0
240,6,1046,549,77,186,0,0
240,7,543,512,42,146,0,0
240,8,1179,491,43,124,0,0
240,9,622,561,49,155,0,0
240,10,731,594,76,188,0,0
240,11,883,503,62,156,0,0
241,0,195,493,46,108,0,0
241,1,386,499,40,97,0,0
241,2,296,580,73,162,0,0
241,3,1297,536,51,157,0,0
241,4,1251,548,49,151,0,0
241,5,1129,505,40,125,0,0
241,6,1056,546,69,189,0,0
241,7,543,512,40,149,0,0
241,8,1180,491,43,124,0,0
241,9,619,561,52,159,0,0
241,10,729,592,77,190,0,0
241,11,881,503,76,158,0,0
242,0,194,492,45,108,0,0
242,1,385,499,40,96,0,0
242,2,298,578,68,162,0,0
242,3,1296,535,52,159,0,0
242,4,1251,549,49,150,0,0
242,5,1129,504,39,127,0,0
242,6,1065,545,61,190,0,0
242,7,542,512,38,148,0,0
242,8,1181,491,42,124,0,0
242,9,617,560,52,160,0,0
242,10,725,591,79,192,0,0
242,11,880,502,71,158,0,0
243,0,193,491,46,109,0,0
243,1,384,499,40,95,0,0
243,2,298,576,66,163,0,0
243,3,1296,536,52,158,0,0
243,4,1251,549,49,150,0,0
243,5,1129,505,39,125,0,0
243,6,1070,550,58,185,0,0
243,7,542,513,35,143,0,0
243,8,1181,491,42,123,0,0
243,9,613,560,52,155,0,0
243,10,725,588,74,193,0,0
243,11,880,503,67,156,0,0
243,12,492,519,39,138,0,0
244,0,192,491,47,109,0,0
244,1,383,499,40,95,0,0
244,2,298,576,65,165,0,0
244,3,1296,536,52,158,0,0
244,4,1251,549,49,150,0,0
244,5,1128,505,39,126,0,0
244,6,1077,561,56,173,0,0
244,7,542,510,34,145,0,0
244,8,1180,491,43,123,0,0
244,9,612,562,50,150,0,0
244,10,727,612,68,186,0,0
244,11,880,502,64,156,0,0
244,12,491,518,37,138,0,0
245,0,192,491,47,109,0,0
245,1,382,499,40,95,0,0
245,2,301,576,61,164,0,0
245,3,1295,536,53,158,0,0
245,4,1251,549,49,150,0,0
245,5,1128,507,39,125,0,0
245,6,1082,555,55,179,0,0
245,7,541,510,34,142,0,0
245,8,1180,491,43,123,0,0
245,9,610,562,49,144,0,0
245,10,725,591,67,194,0,0
245,11,879,502,59,156,0,0
245,12,493,519,35,135,0,0
246,0,191,491,47,109,0,0
246,1,381,498,40,95,0,0
246,2,301,575,60,164,0,0
246,3,1295,536,53,159,0,0
246,4,1251,549,49,151,0,0
246,5,1129,504,38,129,0,0
246,6,1086,549,61,185,0,0
246,7,541,509,33,140,0,0
246,8,1181,491,43,123,0,0
246,9,609,562,47,145,0,0
246,10,718,583,71,162,0,0
246,11,877,501,51,155,0,0
246,12,491,518,38,135,0,0
247,0,191,491,47,110,0,0
247,1,379,496,42,98,0,0
247,2,301,576,59,162,0,0
247,3,1295,536,53,159,0,0
247,4,1251,549,49,151,0,0
247,5,1131,503,36,129,0,0
247,6,1091,547,67,188,0,0
247,7,541,512,31,133,0,0
247,8,1180,491,43,123,0,0
247,9,609,561,46,154,0,0
247,10,717,580,69,181,0,0
247,11,875,501,49,155,0,0
247,12,491,517,38,135,0,0
248,0,191,491,48,110,0,0
248,1,377,496,44,101,0,0
248,2,302,576,58,160,0,0
248,3,1295,536,53,159,0,0
248,4,1251,549,49,151,0,0
248,5,1092,546,79,189,0,0
248,6,541,511,29,136,0,0
248,7,1181,491,42,123,0,0
248,8,606,561,47,153,0,0
248,9,716,579,70,187,0,0
248,10,874,501,46,154,0,0
248,11,486,518,43,139,0,0
249,0,190,491,49,113,0,0
249,1,375,495,43,102,0,0
249,2,301,577,57,156,0,0
249,3,1295,536,53,159,0,0
249,4,1251,549,50,151,0,0
249,5,1092,546,86,189,0,0
249,6,1181,491,42,123,0,0
249,7,603,562,49,147,0,0
249,8,713,578,72,188,0,0
249,9,873,501,44,156,0,0
249,10,483,518,46,141,0,0
250,0,190,491,48,111,0,0
250,1,374,494,44,102,0,0
250,2,299,578,58,154,0,0
250,3,1296,537,52,158,0,0
250,4,1252,549,49,151,0,0
250,5,1093,548,88,189,0,0
250,6,1181,491,42,123,0,0
250,7,601,563,52,148,0,0
250,8,710,580,74,196,0,0
250,9,868,500,47,156,0,0
250,10,479,519,52,140,0,0
251,0,190,491,49,107,0,0
251,1,372,494,44,102,0,0
251,2,297,579,58,153,0,0
251,3,1298,538,49,159,0,0
251,4,1252,549,49,151,0,0
251,5,1092,549,92,189,0,0
251,6,1181,491,41,123,0,0
251,7,600,565,54,151,0,0
251,8,710,581,72,197,0,0
251,9,864,502,48,146,0,0
251,10,478,519,53,140,0,0
252,0,190,491,48,107,0,0
252,1,371,494,44,99,0,0
252,2,296,579,58,152,0,0
252,3,1299,538,49,157,0,0
252,4,1252,548,49,151,0,0
252,5,1090,551,98,191,0,0
252,6,1181,491,41,122,0,0
252,7,596,564,53,147,0,0
252,8,708,583,72,192,0,0
252,9,860,503,52,149,0,0
252,10,475,518,55,143,0,0
253,0,191,489,46,107,0,0
253,1,369,494,45,99,0,0
253,2,295,579,57,147,0,0
253,3,1299,540,49,159,0,0
253,4,1252,548,47,151,0,0
253,5,1091,552,99,193,0,0
253,6,1181,490,41,124,0,0
253,7,590,564,55,150,0,0
253,8,851,502,61,154,0,0
253,9,473,518,57,139,0,0
254,0,191,488,46,107,0,0
254,1,369,494,45,99,0,0
254,2,294,577,56,144,0,0
254,3,1299,541,49,156,0,0
254,4,1252,548,47,151,0,0
254,5,1096,552,95,196,0,0
254,6,1182,490,40,123,0,0
254,7,588,563,50,150,0,0
254,8,847,504,64,153,0,0
254,9,470,517,59,139,0,0
255,0,191,488,45,105,0,0
255,1,368,494,45,99,0,0
255,2,292,575,57,146,0,0
255,3,1299,541,49,155,0,0
255,4,1252,548,47,151,0,0
255,5,1106,551,85,197,0,0
255,6,1182,490,41,123,0,0
255,7,587,562,47,153,0,0
255,8,845,501,65,155,0,0
255,9,469,517,58,136,0,0
256,0,190,487,46,105,0,0
256,1,368,494,45,99,0,0
256,2,291,573,58,150,0,0
256,3,1298,541,50,155,0,0
256,4,1252,548,46,150,0,0
256,5,1119,550,73,195,0,0
256,6,1182,490,42,123,0,0
256,7,587,560,45,169,0,0
256,8,843,499,67,158,0,0
256,9,470,517,55,131,0,0
257,0,190,486,44,105,0,0
257,1,368,494,44,100,0,0
257,2,291,570,58,154,0,0
257,3,1298,541,50,155,0,0
257,4,1252,549,46,149,0,0
257,5,1129,549,66,197,0,0
257,6,1182,490,42,123,0,0
257,7,840,504,68,154,0,0
257,8,467,516,55,129,0,0
258,0,190,486,43,107,0,0
258,1,368,495,44,99,0,0
258,2,291,568,59,153,0,0
258,3,1298,541,50,154,0,0
258,4,1252,550,46,148,0,0
258,5,1134,550,63,195,0,0
258,6,1183,490,40,124,0,0
258,7,832,505,77,154,0,0
258,8,468,514,52,127,0,0
259,0,190,486,41,106,0,0
259,1,368,495,44,97,0,0
259,2,291,568,61,153,0,0
259,3,1298,541,50,154,0,0
259,4,1252,549,46,150,0,0
259,5,1141,550,58,197,0,0
259,6,1182,490,43,125,0,0
259,7,826,506,84,152,0,0
259,8,468,513,51,127,0,0
260,0,188,486,43,107,0,0
260,1,368,495,44,98,0,0
260,2,290,567,63,153,0,0
260,3,1297,540,51,155,0,0
260,4,1252,549,45,149,0,0
260,5,1145,550,57,199,0,0
260,6,1182,490,43,123,0,0
260,7,824,506,85,153,0,0
260,8,468,513,49,131,0,0
260,9,573,560,51,144,0,0
261,0,187,486,45,108,0,0
261,1,368,495,44,96,0,0
261,2,289,568,67,151,0,0
261,3,1296,540,52,154,0,0
261,4,1251,548,46,151,0,0
261,5,1149,551,59,197,0,0
261,6,1182,489,43,130,0,0
261,7,822,506,85,153,0,0
261,8,464,512,53,136,0,0
261,9,567,563,56,137,0,0
261,10,509,513,43,128,0,0
262,0,187,485,45,108,0,0
262,1,368,494,44,99,0,0
262,2,289,569,69,152,0,0
262,3,1295,539,53,155,0,0
262,4,1251,548,46,151,0,0
262,5,1151,552,67,197,0,0
262,6,1182,489,43,131,0,0
262,7,821,506,70,140,0,0
262,8,462,511,52,140,0,0
262,9,561,562,62,139,0,0
262,10,505,510,47,138,0,0
263,0,187,486,44,107,0,0
263,1,368,492,44,102,0,0
263,2,289,569,72,157,0,0
263,3,1294,538,54,156,0,0
263,4,1252,548,45,151,0,0
263,5,1151,554,77,197,0,0
263,6,818,505,65,135,0,0
263,7,462,511,50,143,0,0
263,8,557,562,66,144,0,0
263,9,502,509,49,140,0,0
263,10,684,571,69,195,0,0
264,0,188,487,41,106,0,0
264,1,367,491,45,105,0,0
264,2,290,570,73,157,0,0
264,3,1293,538,55,156,0,0
264,4,1252,548,45,150,0,0
264,5,1152,556,81,196,0,0
264,6,815,507,58,132,0,0
264,7,460,512,51,141,0,0
264,8,554,566,70,145,0,0
264,9,500,509,47,138,0,0
264,10,681,570,72,189,0,0
265,0,185,487,44,106,0,0
265,1,367,489,44,104,0,0
265,2,289,570,75,159,0,0
265,3,1294,538,53,154,0,0
265,4,1251,548,46,150,0,0
265,5,1155,557,83,201,0,0
265,6,809,505,53,140,0,0
265,7,458,513,49,141,0,0
265,8,552,563,72,147,0,0
265,9,498,507,38,136,0,0
265,10,681,569,69,181,0,0
266,0,184,488,44,104,0,0
266,1,366,488,44,105,0,0
266,2,292,569,72,154,0,0
266,3,1294,537,53,154,0,0
266,4,1251,547,46,150,0,0
266,5,1158,557,83,204,0,0
266,6,804,504,52,143,0,0
266,7,457,513,49,141,0,0
266,8,551,563,71,145,0,0
266,9,497,508,35,137,0,0
266,10,677,570,71,178,0,0
266,11,592,506,61,168,0,0
266,12,1114,501,48,124,0,0
267,0,183,487,44,106,0,0
267,1,366,487,43,105,0,0
267,2,289,570,76,152,0,0
267,3,1294,537,53,155,0,0
267,4,1251,547,45,150,0,0
267,5,1161,557,83,206,0,0
267,6,802,505,54,143,0,0
267,7,455,514,48,141,0,0
267,8,549,559,79,158,0,0
267,9,496,508,33,134,0,0
267,10,671,570,76,184,0,0
267,11,589,503,61,166,0,0
267,12,1115,501,48,125,0,0
268,0,181,487,46,105,0,0
268,1,366,486,42,105,0,0
268,2,287,569,76,150,0,0
268,3,1293,536,55,156,0,0
268,4,1252,547,44,149,0,0
268,5,1165,558,81,206,0,0
268,6,802,504,57,145,0,0
268,7,454,514,48,141,0,0
268,8,494,507,35,137,0,0
268,9,670,571,74,184,0,0
268,10,583,505,62,160,0,0
268,11,1114,500,49,125,0,0
269,0,180,487,46,106,0,0
269,1,366,485,42,103,0,0
269,2,287,568,74,147,0,0
269,3,1292,536,56,156,0,0
269,4,1252,547,44,148,0,0
269,5,1173,558,73,207,0,0
269,6,454,514,49,141,0,0
269,7,494,506,34,145,0,0
269,8,670,573,72,176,0,0
269,9,581,510,61,151,0,0
269,10,1114,500,49,126,0,0
270,0,179,484,46,109,0,0
270,1,366,486,42,102,0,0
270,2,289,567,70,143,0,0
270,3,1292,535,56,157,0,0
270,4,1252,547,43,147,0,0
270,5,1186,558,60,206,0,0
270,6,451,514,52,141,0,0
270,7,492,505,35,151,0,0
270,8,670,573,71,177,0,0
270,9,578,507,60,153,0,0
270,10,1115,500,47,126,0,0
270,11,1182,490,44,122,0,0
271,0,178,483,47,110,0,0
271,1,366,487,41,98,0,0
271,2,289,565,68,143,0,0
271,3,1293,535,56,156,0,0
271,4,1252,547,44,145,0,0
271,5,1196,557,54,207,0,0
271,6,449,514,54,139,0,0
271,7,668,574,72,172,0,0
271,8,577,505,60,154,0,0
271,9,1114,500,49,126,0,0
271,10,1183,492,43,116,0,0
272,0,178,482,47,111,0,0
272,1,366,487,40,98,0,0
272,2,288,563,66,145,0,0
272,3,1293,535,56,155,0,0
272,4,1251,546,46,148,0,0
272,5,1205,555,49,209,0,0
272,6,447,513,54,138,0,0
272,7,667,573,74,173,0,0
272,8,578,531,54,127,0,0
272,9,1115,500,49,126,0,0
272,10,1183,492,44,117,0,0
272,11,111,466,37,79,0,0
272,12,549,560,51,139,0,0
273,0,178,481,46,112,0,0
273,1,366,487,39,98,0,0
273,2,288,562,63,144,0,0
273,3,1292,534,57,157,0,0
273,4,1254,544,43,153,0,0
273,5,1211,555,57,206,0,0
273,6,446,513,54,137,0,0
273,7,666,572,77,178,0,0
273,8,576,516,54,143,0,0
273,9,1118,500,47,126,0,0
273,10,110,464,39,81,0,0
273,11,549,557,42,143,0,0
274,0,178,481,46,112,0,0
274,1,366,487,38,97,0,0
274,2,289,561,61,147,0,0
274,3,1293,534,56,157,0,0
274,4,1258,543,43,152,0,0
274,5,1212,556,64,207,0,0
274,6,446,512,51,134,0,0
274,7,664,572,73,179,0,0
274,8,576,524,53,137,0,0
274,9,1119,501,46,126,0,0
274,10,110,465,39,80,0,0
274,11,548,558,38,135,0,0
275,0,178,481,46,111,0,0
275,1,365,487,38,98,0,0
275,2,288,560,61,147,0,0
275,3,1292,533,57,156,0,0
275,4,1260,542,38,140,0,0
275,5,1214,558,72,208,0,0
275,6,446,511,50,134,0,0
275,7,663,571,67,177,0,0
275,8,573,523,54,139,0,0
275,9,1120,501,45,126,0,0
275,10,110,465,37,79,0,0
275,11,546,557,39,137,0,0
276,0,177,481,46,110,0,0
276,1,364,487,37,98,0,0
276,2,288,559,59,146,0,0
276,3,1292,533,57,157,0,0
276,4,1262,542,37,125,0,0
276,5,1214,558,84,210,0,0
276,6,446,510,46,134,0,0
276,7,661,571,64,174,0,0
276,8,570,516,55,145,0,0
276,9,1120,501,45,126,0,0
276,10,110,463,38,82,0,0
277,0,177,481,45,110,0,0
277,1,363,487,37,97,0,0
277,2,287,558,59,147,0,0
277,3,1292,533,57,158,0,0
277,4,1264,554,37,106,0,0
277,5,1214,561,92,207,0,0
277,6,443,508,50,137,0,0
277,7,658,572,64,172,0,0
277,8,567,514,55,149,0,0
277,9,1127,504,38,126,0,0
277,10,107,462,39,81,0,0
278,0,177,481,44,111,0,0
278,1,362,487,36,97,0,0
278,2,287,558,58,146,0,0
278,3,1291,533,58,159,0,0
278,4,1214,562,98,208,0,0
278,5,439,507,53,139,0,0
278,6,655,572,63,172,0,0
278,7,565,514,56,148,0,0
278,8,1131,505,34,126,0,0
278,9,106,463,40,80,0,0
279,0,177,481,44,111,0,0
279,1,361,487,36,96,0,0
279,2,287,558,57,143,0,0
279,3,1290,533,59,160,0,0
279,4,1214,564,101,210,0,0
279,5,439,507,53,141,0,0
279,6,652,572,63,171,0,0
279,7,565,512,53,146,0,0
279,8,1132,508,32,121,0,0
279,9,106,463,39,83,0,0
280,0,176,481,44,120,0,0
280,1,359,486,37,96,0,0
280,2,286,559,58,137,0,0
280,3,1291,533,57,160,0,0
280,4,1214,563,103,214,0,0
280,5,441,507,49,140,0,0
280,6,651,572,62,171,0,0
280,7,563,510,55,149,0,0
280,8,1132,509,32,119,0,0
280,9,105,463,40,81,0,0
281,0,177,481,42,119,0,0
281,1,356,485,38,99,0,0
281,2,286,559,57,137,0,0
281,3,1291,533,57,158,0,0
281,4,1216,560,102,219,0,0
281,5,442,507,46,137,0,0
281,6,650,572,60,168,0,0
281,7,563,509,55,151,0,0
281,8,1132,510,32,119,0,0
281,9,105,465,39,81,0,0
282,0,177,481,40,111,0,0
282,1,353,485,40,100,0,0
282,2,286,558,57,144,0,0
282,3,1293,533,56,157,0,0
282,4,1221,551,99,229,0,0
282,5,442,508,43,136,0,0
282,6,649,573,61,165,0,0
282,7,562,509,55,152,0,0
282,8,1132,508,32,121,0,0
282,9,105,466,39,81,0,0
283,0,177,482,39,108,0,0
283,1,351,484,41,99,0,0
283,2,285,558,57,146,0,0
283,3,1294,533,55,157,0,0
283,4,434,508,49,135,0,0
283,5,647,574,62,164,0,0
283,6,560,509,59,155,0,0
283,7,1132,508,33,121,0,0
283,8,104,467,39,83,0,0
284,0,177,481,40,109,0,0
284,1,350,485,41,96,0,0
284,2,285,560,56,140,0,0
284,3,430,507,51,136,0,0
284,4,644,574,65,169,0,0
284,5,558,504,62,158,0,0
284,6,1131,504,34,124,0,0
284,7,104,465,39,86,0,0
284,8,1252,537,91,245,0,0
285,0,178,481,38,107,0,0
285,1,349,484,41,97,0,0
285,2,285,559,55,139,0,0
285,3,427,507,52,135,0,0
285,4,648,601,54,141,0,0
285,5,558,510,58,151,0,0
285,6,1131,504,34,123,0,0
285,7,104,464,39,87,0,0
285,8,1263,535,84,245,0,0
286,0,178,480,38,107,0,0
286,1,349,484,40,97,0,0
286,2,284,559,56,138,0,0
286,3,426,508,52,133,0,0
286,4,648,614,50,126,0,0
286,5,550,504,61,155,0,0
286,6,1131,502,34,125,0,0
286,7,104,466,39,84,0,0
286,8,1265,534,84,245,0,0
286,9,470,506,37,130,0,0
286,10,1184,491,47,115,0,0
287,0,176,480,41,108,0,0
287,1,348,484,39,96,0,0
287,2,284,556,56,141,0,0
287,3,424,508,53,133,0,0
287,4,549,507,64,151,0,0
287,5,1130,500,36,127,0,0
287,6,103,467,39,85,0,0
287,7,1270,534,80,245,0,0
287,8,467,507,37,129,0,0
287,9,1185,492,47,119,0,0
288,0,175,480,43,111,0,0
288,1,348,484,39,96,0,0
288,2,284,556,57,142,0,0
288,3,422,508,52,129,0,0
288,4,547,525,62,131,0,0
288,5,1130,500,36,126,0,0
288,6,103,466,40,87,0,0
288,7,1273,533,78,248,0,0
288,8,465,512,35,125,0,0
288,9,1185,492,46,114,0,0
289,0,173,481,41,105,0,0
289,1,348,484,37,96,0,0
289,2,282,553,59,143,0,0
289,3,423,507,48,128,0,0
289,4,546,515,60,141,0,0
289,5,1131,505,34,121,0,0
289,6,103,467,40,80,0,0
289,7,1280,533,72,251,0,0
289,8,462,517,36,118,0,0
289,9,1189,493,45,110,0,0
290,0,173,479,40,105,0,0
290,1,347,484,36,97,0,0
290,2,282,553,60,143,0,0
290,3,422,506,45,127,0,0
290,4,545,514,57,141,0,0
290,5,103,467,40,84,0,0
290,6,1282,533,74,252,0,0
290,7,459,506,39,127,0,0
290,8,1191,494,43,104,0,0
290,9,1250,543,47,152,0,0
291,0,172,478,41,105,0,0
291,1,347,485,36,96,0,0
291,2,282,552,61,147,0,0
291,3,419,505,47,128,0,0
291,4,103,466,40,79,0,0
291,5,1283,533,78,253,0,0
291,6,456,517,43,120,0,0
291,7,1192,494,43,105,0,0
291,8,1250,544,47,151,0,0
291,9,1821,824,97,148,0,0
292,0,172,479,38,103,0,0
292,1,346,485,36,98,0,0
292,2,282,551,61,144,0,0
292,3,417,505,46,124,0,0
292,4,103,464,39,80,0,0
292,5,1284,533,84,257,0,0
292,6,454,538,42,97,0,0
292,7,1192,493,44,110,0,0
292,8,1250,544,48,149,0,0
292,9,1812,826,99,144,0,0
293,0,171,479,37,102,0,0
293,1,346,486,35,96,0,0
293,2,282,554,61,138,0,0
293,3,415,503,47,126,0,0
293,4,102,464,40,83,0,0
293,5,1285,533,88,262,0,0
293,6,453,510,42,123,0,0
293,7,1192,494,44,110,0,0
293,8,1250,542,49,149,0,0
294,0,171,479,38,101,0,0
294,1,345,486,35,96,0,0
294,2,282,556,63,137,0,0
294,3,411,502,51,130,0,0
294,4,102,464,40,81,0,0
294,5,1288,579,87,219,0,0
294,6,1193,493,43,113,0,0
294,7,1250,541,49,153,0,0
295,0,172,478,37,104,0,0
295,1,344,486,36,98,0,0
295,2,282,556,65,137,0,0
295,3,410,501,51,133,0,0
295,4,102,463,40,80,0,0
295,5,1193,494,43,114,0,0
295,6,1250,541,49,155,0,0
296,0,171,478,38,103,0,0
296,1,344,487,35,96,0,0
296,2,282,557,65,138,0,0
296,3,408,501,51,134,0,0
296,4,101,460,41,82,0,0
296,5,1194,494,42,115,0,0
296,6,1250,541,50,155,0,0
296,7,491,549,63,146,0,0
296,8,615,560,64,170,0,0
296,9,543,512,53,148,0,0
296,10,1306,581,76,217,0,0
297,0,170,477,36,103,0,0
297,1,343,486,35,94,0,0
297,2,281,554,65,138,0,0
297,3,407,502,51,135,0,0
297,4,101,459,41,82,0,0
297,5,1194,493,43,115,0,0
297,6,1250,542,49,154,0,0
297,7,1735,811,127,266,0,0
297,8,490,549,64,147,0,0
297,9,610,555,67,172,0,0
297,10,543,512,53,149,0,0
297,11,1315,580,72,220,0,0
298,0,169,476,37,107,0,0
298,1,342,486,35,93,0,0
298,2,281,554,64,137,0,0
298,3,405,502,51,136,0,0
298,4,101,459,40,81,0,0
298,5,1194,493,42,116,0,0
298,6,1250,542,49,155,0,0
298,7,1730,809,119,269,0,0
298,8,489,547,52,144,0,0
298,9,607,556,68,167,0,0
298,10,1325,583,70,215,0,0
298,11,1291,529,82,162,0,0
299,0,167,477,38,106,0,0
299,1,341,486,35,94,0,0
299,2,281,553,63,134,0,0
299,3,404,502,52,136,0,0
299,4,101,460,41,83,0,0
299,5,1195,493,42,118,0,0
299,6,1250,542,49,155,0,0
299,7,1722,801,115,278,0,0
299,8,489,549,48,132,0,0
299,9,603,556,69,164,0,0
299,10,1329,574,72,225,0,0
299,11,1291,529,69,158,0,0
300,0,166,476,39,108,0,0
300,1,340,486,35,83,0,0
300,2,281,550,62,133,0,0
300,3,403,502,51,137,0,0
300,4,100,460,41,101,0,0
300,5,1196,493,41,118,0,0
300,6,1250,543,49,153,0,0
300,7,1712,796,117,282,0,0
300,8,488,549,52,133,0,0
300,9,599,556,71,163,0,0
300,10,1340,571,66,228,0,0
300,11,1291,529,63,160,0,0
301,0,164,476,39,105,0,0
301,1,281,548,61,135,0,0
301,2,400,504,52,137,0,0
301,3,1197,493,42,120,0,0
301,4,1250,544,48,153,0,0
301,5,1706,792,115,286,0,0
301,6,596,558,73,163,0,0
301,7,1342,573,67,228,0,0
301,8,1292,528,58,163,0,0
302,0,164,476,37,102,0,0
302,1,280,546,61,137,0,0
302,2,399,505,52,135,0,0
302,3,1197,493,44,121,0,0
302,4,1250,544,48,153,0,0
302,5,1695,791,119,286,0,0
302,6,593,559,76,166,0,0
302,7,1343,574,79,229,0,0
302,8,1293,528,56,165,0,0
303,0,163,475,40,102,0,0
303,1,279,545,60,136,0,0
303,2,398,505,50,134,0,0
303,3,1198,492,43,122,0,0
303,4,1250,544,48,153,0,0
303,5,1687,791,117,284,0,0
303,6,592,560,76,171,0,0
303,7,1344,576,92,228,0,0
303,8,1292,526,57,166,0,0
303,9,484,545,47,134,0,0
304,0,162,476,39,102,0,0
304,1,279,544,58,138,0,0
304,2,397,505,48,134,0,0
304,3,1198,493,44,121,0,0
304,4,1250,544,48,153,0,0
304,5,592,560,75,172,0,0
304,6,1344,578,104,228,0,0
304,7,1293,526,56,166,0,0
304,8,482,545,48,138,0,0
305,0,160,476,39,103,0,0
305,1,279,543,57,135,0,0
305,2,397,505,46,131,0,0
305,3,1199,493,43,122,0,0
305,4,1250,544,48,154,0,0
305,5,590,558,74,167,0,0
305,6,1343,580,112,228,0,0
305,7,1294,526,55,168,0,0
305,8,483,544,48,138,0,0
306,0,160,476,38,102,0,0
306,1,279,543,57,131,0,0
306,2,396,505,47,130,0,0
306,3,1201,493,42,122,0,0
306,4,1251,544,47,154,0,0
306,5,587,553,75,174,0,0
306,6,1343,582,116,230,0,0
306,7,1294,528,54,165,0,0
306,8,480,542,49,146,0,0
306,9,95,462,40,112,0,0
307,0,278,543,57,132,0,0
307,1,395,504,46,124,0,0
307,2,1201,494,43,121,0,0
307,3,1251,544,47,155,0,0
307,4,586,551,73,176,0,0
307,5,1343,583,119,232,0,0
307,6,1295,528,53,165,0,0
307,7,480,539,47,154,0,0
307,8,96,463,37,112,0,0
308,0,278,543,57,131,0,0
308,1,394,503,47,124,0,0
308,2,1202,495,43,119,0,0
308,3,1251,544,47,155,0,0
308,4,585,549,66,174,0,0
308,5,1343,584,120,234,0,0
308,6,1294,529,54,164,0,0
308,7,480,540,44,150,0,0
308,8,94,461,40,115,0,0
309,0,278,544,57,130,0,0
309,1,393,502,47,95,0,0
309,2,1205,496,40,113,0,0
309,3,1251,544,47,154,0,0
309,4,584,549,59,172,0,0
309,5,1350,586,113,232,0,0
309,6,1294,530,54,164,0,0
309,7,476,537,47,143,0,0
309,8,92,460,40,93,0,0
310,0,278,544,55,129,0,0
310,1,392,499,46,119,0,0
310,2,1204,496,41,113,0,0
